TIMESTAMP,I_dir_Avg,I_glo_Avg,I_dif_Avg,AirTC_Avg,RH,CS106_PB_Avg
2013-10-09 23:30:00,0.284,0.0,0.195,22.09,72.33,876.975
2013-10-09 23:40:00,0.401,0.0,0.318,22.22,71.44,631.8245
2013-10-09 23:50:00,0.401,0.0,0.321,22.31,71.41,877.2939
2013-10-10 00:00:00,0.401,0.0,0.193,22.23,71.58,877.1969
2013-10-10 00:10:00,0.401,0.0,0.131,22.13,71.41,877.1878
2013-10-10 00:20:00,0.401,0.0,0.001,22.08,70.69,877.0808
2013-10-10 00:30:00,0.368,0.0,0.0,21.92,70.9,877.204
2013-10-10 00:40:00,0.203,0.0,0.0,21.74,71.72,877.2803
2013-10-10 00:50:00,0.312,0.0,0.015,21.69,72.74,877.3246
2013-10-10 01:00:00,0.0,0.0,0.0,21.55,72.87,877.5208
2013-10-10 01:10:00,0.0,0.0,0.0,21.13,75.43,877.6487
2013-10-10 01:20:00,0.0,0.0,0.0,19.64,81.1,877.7903
2013-10-10 01:30:00,0.0,0.056,0.144,18.86,85.7,877.6069
2013-10-10 01:40:00,0.434,0.002,0.168,18.78,85.3,877.5619
2013-10-10 01:50:00,0.401,0.05,0.12,18.56,89.3,877.509
2013-10-10 02:00:00,0.868,0.021,0.152,18.48,89.3,877.4465
2013-10-10 02:10:00,1.181,0.036,0.075,18.68,89.2,877.5281
2013-10-10 02:20:00,0.771,0.062,0.029,18.64,90.6,877.3807
2013-10-10 02:30:00,1.203,0.077,0.023,18.71,91.1,877.2426
2013-10-10 02:40:00,1.158,0.047,0.059,18.68,91.7,877.2903
2013-10-10 02:50:00,1.203,0.094,0.166,18.78,91.1,877.243
2013-10-10 03:00:00,1.621,0.036,0.0,18.71,90.6,877.1845
2013-10-10 03:10:00,1.278,0.169,0.004,18.97,90.4,877.0621
2013-10-10 03:20:00,1.745,0.116,0.0,18.99,89.9,877.0529
2013-10-10 03:30:00,0.688,0.049,0.023,19.24,90.5,876.9726
2013-10-10 03:40:00,0.092,0.0,0.0,19.02,92.0,876.9227
2013-10-10 03:50:00,0.31,0.002,0.008,18.95,93.9,876.8
2013-10-10 04:00:00,0.375,0.0,0.0,18.98,94.8,876.6603
2013-10-10 04:10:00,0.401,0.0,0.0,18.85,95.2,876.4731
2013-10-10 04:20:00,0.401,0.0,0.076,18.94,95.0,876.5302
2013-10-10 04:30:00,0.401,0.0,0.188,19.17,94.5,876.5874
2013-10-10 04:40:00,0.401,0.002,0.0,19.12,94.2,876.424
2013-10-10 04:50:00,0.401,0.0,0.002,18.74,95.7,876.4403
2013-10-10 05:00:00,0.404,0.045,0.232,18.91,95.3,876.449
2013-10-10 05:10:00,0.403,0.025,0.127,18.96,94.9,876.3912
2013-10-10 05:20:00,0.59,0.003,0.005,18.91,94.7,876.4315
2013-10-10 05:30:00,0.616,0.0,0.0,18.84,95.3,876.4822
2013-10-10 05:40:00,0.609,0.0,0.0,18.77,95.3,876.4395
2013-10-10 05:50:00,0.77,0.0,0.03,18.86,95.2,876.3756
2013-10-10 06:00:00,1.094,0.0,0.325,19.04,95.3,876.4894
2013-10-10 06:10:00,0.472,0.0,0.3,19.07,95.7,876.399
2013-10-10 06:20:00,0.401,0.0,0.108,19.06,95.7,876.4646
2013-10-10 06:30:00,0.401,0.0,0.101,19.08,96.6,876.7184
2013-10-10 06:40:00,0.401,0.0,0.059,19.06,96.7,876.6051
2013-10-10 06:50:00,0.401,0.0,0.0,18.93,97.2,876.5303
2013-10-10 07:00:00,0.401,0.0,0.103,18.91,97.8,876.8004
2013-10-10 07:10:00,0.306,0.0,0.075,18.81,98.0,877.0783
2013-10-10 07:20:00,0.3,0.375,0.218,18.62,98.5,876.9726
2013-10-10 07:30:00,0.386,2.47,2.271,18.52,99.4,877.1278
2013-10-10 07:40:00,0.53,6.152,5.64,18.74,99.5,877.2502
2013-10-10 07:50:00,8.17,20.44,15.44,18.85,99.6,877.1191
2013-10-10 08:00:00,121.9,57.46,37.35,19.02,99.4,877.1442
2013-10-10 08:10:00,158.8,98.6,63.38,19.36,97.4,877.2087
2013-10-10 08:20:00,31.29,81.0,68.57,19.01,98.0,877.3983
2013-10-10 08:30:00,56.66,86.7,61.06,19.22,97.5,877.3723
2013-10-10 08:40:00,184.2,137.4,69.8,19.33,95.0,877.4063
2013-10-10 08:50:00,589.7,252.3,69.14,20.14,90.4,877.5203
2013-10-10 09:00:00,639.4,306.6,77.69,21.5,81.3,877.7123
2013-10-10 09:10:00,691.1,347.0,88.0,21.94,78.84,877.6672
2013-10-10 09:20:00,727.1,378.0,81.7,21.96,78.6,877.8644
2013-10-10 09:30:00,740.0,426.4,88.3,21.27,80.5,877.9008
2013-10-10 09:40:00,745.2,470.2,100.8,22.29,73.21,877.9624
2013-10-10 09:50:00,787.1,505.5,94.5,23.68,66.73,878.0031
2013-10-10 10:00:00,807.0,528.5,90.1,25.59,62.26,877.8155
2013-10-10 10:10:00,807.0,567.6,104.3,24.07,72.58,877.6962
2013-10-10 10:20:00,836.0,625.1,118.3,23.53,71.9,877.8666
2013-10-10 10:30:00,837.0,650.3,113.4,22.99,73.4,877.801
2013-10-10 10:40:00,648.5,565.2,107.8,22.87,70.37,877.9877
2013-10-10 10:50:00,853.0,694.0,105.0,23.83,69.42,877.8825
2013-10-10 11:00:00,858.0,748.7,128.0,23.81,66.35,877.9324
2013-10-10 11:10:00,668.8,704.4,184.2,23.75,67.64,877.8337
2013-10-10 11:20:00,168.4,350.9,192.5,23.29,73.71,877.8411
2013-10-10 11:30:00,0.693,191.5,163.5,22.69,70.95,877.8422
2013-10-10 11:40:00,892.0,892.0,183.6,24.21,64.51,753.8564
2013-10-10 11:50:00,752.4,797.1,173.5,24.48,62.43,877.6205
2013-10-10 12:00:00,552.8,655.2,173.7,24.59,63.15,877.6132
2013-10-10 12:10:00,815.0,882.0,197.4,24.23,61.13,877.5786
2013-10-10 12:20:00,598.1,726.0,192.4,24.68,62.19,877.3262
2013-10-10 12:30:00,446.1,651.5,238.2,24.55,63.21,877.2123
2013-10-10 12:40:00,195.2,487.4,276.6,24.05,63.01,877.1536
2013-10-10 12:50:00,57.39,370.4,264.5,24.08,63.79,876.8272
2013-10-10 13:00:00,294.3,553.9,254.3,23.93,64.47,876.7784
2013-10-10 13:10:00,597.2,768.3,227.2,24.6,61.48,876.5493
2013-10-10 13:20:00,892.0,925.0,140.7,24.62,60.56,876.4177
2013-10-10 13:30:00,893.0,946.0,155.5,25.14,57.9,876.312
2013-10-10 13:40:00,924.0,968.0,157.1,25.42,58.92,876.0176
2013-10-10 13:50:00,913.0,961.0,167.0,25.49,57.52,875.9844
2013-10-10 14:00:00,874.0,948.0,169.3,25.69,56.74,875.6085
2013-10-10 14:10:00,798.1,881.0,166.5,25.89,54.73,875.5346
2013-10-10 14:20:00,894.0,959.0,159.5,25.88,54.9,875.4119
2013-10-10 14:30:00,869.0,915.0,126.6,25.77,51.76,875.1751
2013-10-10 14:40:00,827.0,896.0,119.0,26.18,50.6,874.8648
2013-10-10 14:50:00,778.5,877.0,116.6,26.13,49.72,874.9213
2013-10-10 15:00:00,719.4,862.0,130.3,26.31,51.08,874.8077
2013-10-10 15:10:00,661.0,867.0,154.4,26.63,47.5,874.6913
2013-10-10 15:20:00,587.5,851.0,174.7,26.79,50.43,874.4888
2013-10-10 15:30:00,460.6,783.8,177.7,26.92,48.19,874.3901
2013-10-10 15:40:00,439.8,699.4,113.1,27.22,48.56,874.5453
2013-10-10 15:50:00,442.3,725.1,95.9,27.64,46.38,777.9521
2013-10-10 16:00:00,391.1,699.0,91.4,27.33,44.37,874.0948
2013-10-10 16:10:00,322.1,666.4,88.4,27.7,42.26,873.8184
2013-10-10 16:20:00,270.5,642.1,87.8,28.62,39.33,873.6866
2013-10-10 16:30:00,212.4,606.7,86.2,27.63,41.06,873.7442
2013-10-10 16:40:00,166.9,571.9,86.9,27.84,41.17,873.7098
2013-10-10 16:50:00,127.2,545.2,85.8,27.81,43.55,873.5407
2013-10-10 17:00:00,92.5,507.3,83.7,27.65,46.89,873.5066
2013-10-10 17:10:00,60.75,457.8,81.0,27.26,49.21,873.506
2013-10-10 17:20:00,38.49,434.6,81.2,27.2,47.84,873.4016
2013-10-10 17:30:00,25.51,397.6,81.4,27.29,46.69,873.3671
2013-10-10 17:40:00,17.68,359.6,82.7,27.04,47.33,873.2867
2013-10-10 17:50:00,14.54,281.8,80.5,27.29,47.95,873.3094
2013-10-10 18:00:00,12.14,278.3,79.65,26.99,48.12,873.2383
2013-10-10 18:10:00,12.55,241.4,80.1,27.24,46.62,873.3513
2013-10-10 18:20:00,9.52,128.8,76.54,27.18,48.08,873.3026
2013-10-10 18:30:00,2.284,76.74,65.31,26.49,48.66,873.3521
2013-10-10 18:40:00,5.156,102.4,59.2,26.53,49.17,873.5724
2013-10-10 18:50:00,3.12,55.07,44.46,26.58,49.86,873.6536
2013-10-10 19:00:00,0.19,21.52,18.17,26.23,51.08,873.5723
2013-10-10 19:10:00,0.0,7.94,6.84,26.16,50.84,873.7201
2013-10-10 19:20:00,0.0,3.648,3.214,25.98,50.6,873.7769
2013-10-10 19:30:00,0.0,0.563,0.602,25.8,50.43,873.6941
2013-10-10 19:40:00,0.0,0.0,0.039,25.61,53.47,873.5895
2013-10-10 19:50:00,0.0,0.0,0.0,25.25,55.38,873.6453
2013-10-10 20:00:00,0.0,0.0,0.0,24.92,56.81,873.7694
2013-10-10 20:10:00,0.0,0.0,0.0,24.6,60.18,873.7352
2013-10-10 20:20:00,0.0,0.0,0.0,24.22,61.34,873.7376
2013-10-10 20:30:00,0.0,0.0,0.0,23.99,62.19,873.9642
2013-10-10 20:40:00,0.0,0.0,0.0,23.79,64.07,874.173
2013-10-10 20:50:00,0.0,0.0,0.0,23.44,66.25,874.552
2013-10-10 21:00:00,0.0,0.0,0.0,23.22,66.32,874.6849
2013-10-10 21:10:00,0.0,0.0,0.0,23.2,67.11,874.8707
2013-10-10 21:20:00,0.0,0.0,0.0,23.06,68.75,874.9977
2013-10-10 21:30:00,0.0,0.0,0.0,22.98,69.23,875.2797
2013-10-10 21:40:00,0.0,0.0,0.179,23.0,69.06,875.617
2013-10-10 21:50:00,0.154,0.0,0.127,23.13,70.66,875.8205
2013-10-10 22:00:00,0.253,0.0,0.167,23.09,71.81,875.9089
2013-10-10 22:10:00,0.324,0.0,0.081,23.03,70.42,875.8929
2013-10-10 22:20:00,0.2,0.0,0.062,22.9,74.44,876.0912
2013-10-10 22:30:00,0.002,0.0,0.0,22.46,75.43,875.9935
2013-10-10 22:40:00,0.112,0.0,0.0,22.48,75.29,876.0396
2013-10-10 22:50:00,0.227,0.0,0.0,22.49,77.37,875.9593
2013-10-10 23:00:00,0.0,0.0,0.0,21.97,79.79,875.9248
2013-10-10 23:10:00,0.0,0.0,0.0,21.69,78.77,875.7292
2013-10-10 23:20:00,0.026,0.0,0.009,21.92,78.4,875.775
2013-10-10 23:30:00,0.0,0.0,0.0,21.8,78.09,875.6259
2013-10-10 23:40:00,0.082,0.0,0.104,21.81,79.04,875.6602
2013-10-10 23:50:00,0.0,0.0,0.016,21.56,81.9,875.8554
2013-10-11 00:00:00,0.359,0.0,0.314,21.56,77.96,876.011
2013-10-11 00:10:00,0.401,0.0,0.219,21.94,77.2,775.0422
2013-10-11 00:20:00,0.222,0.0,0.001,21.74,81.5,875.9139
2013-10-11 00:30:00,0.0,0.0,0.0,21.18,81.1,875.9803
2013-10-11 00:40:00,0.061,0.0,0.033,21.25,80.2,876.0967
2013-10-11 00:50:00,0.122,0.0,0.099,21.34,80.8,875.9686
2013-10-11 01:00:00,0.0,0.0,0.0,20.85,83.8,875.8716
2013-10-11 01:10:00,0.0,0.0,0.0,20.55,84.3,876.0013
2013-10-11 01:20:00,0.0,0.0,0.0,20.43,85.8,875.8876
2013-10-11 01:30:00,0.0,0.0,0.0,19.81,88.3,875.72
2013-10-11 01:40:00,0.105,0.0,0.0,19.92,86.8,875.6383
2013-10-11 01:50:00,0.396,0.0,0.0,20.22,85.2,875.5979
2013-10-11 02:00:00,0.003,0.0,0.0,19.71,86.0,830.9643
2013-10-11 02:10:00,0.373,0.0,0.003,19.99,82.9,875.8748
2013-10-11 02:20:00,0.453,0.004,0.0,20.11,82.4,875.7411
2013-10-11 02:30:00,0.324,0.0,0.0,20.09,83.7,875.5397
2013-10-11 02:40:00,0.401,0.0,0.0,20.02,82.9,875.4755
2013-10-11 02:50:00,0.372,0.0,0.089,20.16,83.4,875.5485
2013-10-11 03:00:00,0.401,0.008,0.313,20.25,83.2,875.6964
2013-10-11 03:10:00,0.318,0.004,0.065,20.08,82.1,875.5727
2013-10-11 03:20:00,0.51,0.16,0.156,20.53,80.4,875.532
2013-10-11 03:30:00,0.425,0.008,0.099,20.65,79.94,875.4308
2013-10-11 03:40:00,0.401,0.0,0.0,20.69,80.7,875.3324
2013-10-11 03:50:00,0.401,0.0,0.0,20.51,82.1,875.5638
2013-10-11 04:00:00,0.37,0.0,0.0,20.31,83.7,875.5565
2013-10-11 04:10:00,0.24,0.0,0.0,20.12,84.5,875.4956
2013-10-11 04:20:00,0.401,0.0,0.0,20.22,83.7,875.3383
2013-10-11 04:30:00,0.401,0.0,0.11,20.29,82.9,875.6346
2013-10-11 04:40:00,0.401,0.0,0.271,20.39,82.6,875.548
2013-10-11 04:50:00,0.401,0.004,0.325,20.32,82.4,875.6442
2013-10-11 05:00:00,0.401,0.015,0.291,20.33,83.5,875.566
2013-10-11 05:10:00,0.298,0.001,0.031,20.08,84.2,875.6197
2013-10-11 05:20:00,0.293,0.0,0.0,20.07,83.7,875.6503
2013-10-11 05:30:00,0.366,0.0,0.0,20.05,83.9,875.5599
2013-10-11 05:40:00,0.219,0.0,0.0,19.91,84.5,875.7096
2013-10-11 05:50:00,0.324,0.0,0.0,19.63,86.4,875.7281
2013-10-11 06:00:00,0.189,0.0,0.0,19.4,87.1,875.7684
2013-10-11 06:10:00,0.401,0.0,0.0,19.15,88.6,876.0071
2013-10-11 06:20:00,0.312,0.0,0.0,18.97,89.6,876.0877
2013-10-11 06:30:00,0.0,0.0,0.0,18.78,90.9,876.1708
2013-10-11 06:40:00,0.018,0.0,0.039,18.73,91.5,876.1699
2013-10-11 06:50:00,0.131,0.0,0.05,18.7,92.7,875.9988
2013-10-11 07:00:00,0.253,0.0,0.084,18.64,93.3,876.1713
2013-10-11 07:10:00,0.004,0.0,0.001,18.56,93.6,876.5134
2013-10-11 07:20:00,0.001,0.022,0.073,18.54,93.6,876.563
2013-10-11 07:30:00,0.0,0.344,0.252,18.24,94.6,876.5719
2013-10-11 07:40:00,0.003,0.894,0.811,17.98,96.5,876.6857
2013-10-11 07:50:00,0.109,2.303,2.073,18.05,98.0,876.8254
2013-10-11 08:00:00,0.401,3.167,2.859,18.17,98.8,876.9963
2013-10-11 08:10:00,0.261,4.24,3.589,18.2,99.5,877.1614
2013-10-11 08:20:00,0.144,6.049,5.369,18.17,99.7,877.2832
2013-10-11 08:30:00,0.3,4.542,4.026,18.22,100.0,877.5361
2013-10-11 08:40:00,0.374,5.07,4.536,18.35,100.0,877.4547
2013-10-11 08:50:00,0.267,18.78,16.84,18.23,100.0,877.3731
2013-10-11 09:00:00,0.055,25.87,22.66,18.09,100.0,877.5366
2013-10-11 09:10:00,0.228,63.25,54.92,18.06,100.0,877.4139
2013-10-11 09:20:00,1.288,110.5,97.3,18.44,100.0,877.6273
2013-10-11 09:30:00,0.888,115.3,102.2,18.71,100.0,877.7897
2013-10-11 09:40:00,1.961,162.6,141.9,19.03,100.0,877.5859
2013-10-11 09:50:00,1.553,127.7,111.3,19.2,100.0,877.709
2013-10-11 10:00:00,0.904,106.2,94.0,19.07,100.0,877.8148
2013-10-11 10:10:00,2.39,147.0,133.8,19.29,98.7,877.806
2013-10-11 10:20:00,17.99,315.5,262.8,19.64,95.5,877.7244
2013-10-11 10:30:00,344.3,590.8,285.3,20.36,90.8,877.574
2013-10-11 10:40:00,122.5,429.4,273.5,21.02,85.6,877.6027
2013-10-11 10:50:00,41.33,365.6,273.6,20.96,87.1,877.5805
2013-10-11 11:00:00,73.81,444.5,320.7,21.56,82.6,877.5836
2013-10-11 11:10:00,95.9,538.0,382.3,21.67,79.35,877.6591
2013-10-11 11:20:00,103.9,574.2,416.0,22.32,76.38,877.4494
2013-10-11 11:30:00,12.95,333.1,288.4,22.73,75.52,877.4211
2013-10-11 11:40:00,9.56,249.1,218.3,22.45,73.78,877.3922
2013-10-11 11:50:00,6.903,278.1,253.8,22.05,77.49,877.263
2013-10-11 12:00:00,9.42,376.9,334.7,22.65,73.5,877.2607
2013-10-11 12:10:00,12.83,514.4,435.3,22.08,74.05,877.1055
2013-10-11 12:20:00,15.07,537.8,453.5,22.68,72.58,877.2853
2013-10-11 12:30:00,42.79,643.8,507.1,22.8,70.95,877.0239
2013-10-11 12:40:00,149.4,768.3,514.6,22.97,71.63,876.9412
2013-10-11 12:50:00,276.7,879.0,499.8,23.5,71.7,876.8275
2013-10-11 13:00:00,190.0,740.9,437.0,23.66,70.17,876.4666
2013-10-11 13:10:00,18.95,519.4,423.5,23.2,69.18,876.3281
2013-10-11 13:20:00,270.3,801.0,443.5,23.48,69.65,876.2559
2013-10-11 13:30:00,590.1,965.0,344.8,24.01,65.67,876.0984
2013-10-11 13:40:00,746.2,1022.0,275.0,24.48,66.76,875.9775
2013-10-11 13:50:00,630.2,902.0,235.1,24.63,64.82,875.7628
2013-10-11 14:00:00,725.4,959.0,202.4,24.45,64.27,875.397
2013-10-11 14:10:00,717.7,938.0,170.6,25.13,59.26,875.2726
2013-10-11 14:20:00,685.9,925.0,159.4,25.45,57.73,875.1423
2013-10-11 14:30:00,551.8,830.0,159.0,25.37,57.8,875.0452
2013-10-11 14:40:00,590.5,954.0,188.4,26.68,55.44,874.6504
2013-10-11 14:50:00,472.4,829.0,168.3,26.24,56.26,874.6281
2013-10-11 15:00:00,301.0,682.1,216.4,25.9,56.6,874.455
2013-10-11 15:10:00,417.9,878.0,190.6,26.62,55.17,874.0793
2013-10-11 15:20:00,108.4,392.4,178.7,26.57,57.18,874.1128
2013-10-11 15:30:00,160.5,548.7,187.8,26.26,52.75,874.3324
2013-10-11 15:40:00,201.2,666.6,186.7,27.03,53.13,874.1045
2013-10-11 15:50:00,116.9,512.3,193.5,26.06,54.15,873.8832
2013-10-11 16:00:00,154.0,709.9,213.0,26.64,55.99,874.0208
2013-10-11 16:10:00,53.85,428.7,202.8,25.85,53.81,873.6059
2013-10-11 16:20:00,92.1,648.8,149.3,26.66,51.56,873.6291
2013-10-11 16:30:00,65.28,607.3,135.8,26.57,53.13,873.3101
2013-10-11 16:40:00,46.68,580.7,162.7,26.94,52.34,873.4016
2013-10-11 16:50:00,33.7,594.6,178.6,26.94,55.21,873.2369
2013-10-11 17:00:00,24.54,533.3,155.1,26.74,52.27,873.2122
2013-10-11 17:10:00,19.77,501.8,155.7,26.57,53.13,872.9998
2013-10-11 17:20:00,17.65,474.2,153.1,26.38,53.77,872.8855
2013-10-11 17:30:00,16.61,452.6,159.6,26.34,54.76,872.8611
2013-10-11 17:40:00,15.86,420.5,162.9,26.21,53.43,872.9347
2013-10-11 17:50:00,11.34,235.9,138.0,26.26,52.17,873.0001
2013-10-11 18:00:00,13.69,310.4,128.7,26.32,53.71,873.0247
2013-10-11 18:10:00,10.03,203.4,105.2,26.06,55.55,844.9293
2013-10-11 18:20:00,5.204,110.4,77.55,25.68,57.97,873.1707
2013-10-11 18:30:00,3.852,104.3,67.96,25.42,58.24,873.2305
2013-10-11 18:40:00,3.111,75.84,57.03,25.18,58.85,873.425
2013-10-11 18:50:00,1.106,48.89,40.51,24.92,60.69,873.5475
2013-10-11 19:00:00,0.0,21.66,18.06,24.45,62.77,24.95991
2013-10-11 19:10:00,0.0,13.62,11.29,24.31,65.16,873.4652
2013-10-11 19:20:00,0.0,4.042,3.238,23.95,66.93,873.426
2013-10-11 19:30:00,0.0,0.492,0.269,23.58,70.37,873.7438
2013-10-11 19:40:00,0.0,0.0,0.0,23.29,68.16,873.8539
2013-10-11 19:50:00,0.0,0.0,0.0,23.25,70.41,873.9911
2013-10-11 20:00:00,0.0,0.0,0.0,22.71,72.36,874.1561
2013-10-11 20:10:00,0.0,0.0,0.0,22.5,75.8,874.2926
2013-10-11 20:20:00,0.0,0.0,0.0,22.23,72.06,874.2745
2013-10-11 20:30:00,0.0,0.0,0.0,22.42,71.85,874.3718
2013-10-11 20:40:00,0.019,0.0,0.0,22.17,76.66,874.2827
2013-10-11 20:50:00,0.0,0.0,0.0,21.58,77.54,874.3187
2013-10-11 21:00:00,0.0,0.0,0.0,21.59,78.02,874.4755
2013-10-11 21:10:00,0.045,0.007,0.0,21.67,77.06,874.645
2013-10-11 21:20:00,0.0,0.0,0.0,21.57,78.53,874.8102
2013-10-11 21:30:00,0.0,0.0,0.0,21.48,76.79,874.9703
2013-10-11 21:40:00,0.014,0.0,0.0,21.35,81.3,875.0329
2013-10-11 21:50:00,0.0,0.0,0.0,20.97,80.9,874.9908
2013-10-11 22:00:00,0.073,0.0,0.0,21.04,81.4,875.2264
2013-10-11 22:10:00,0.0,0.0,0.0,20.96,82.2,875.2935
2013-10-11 22:20:00,0.001,0.0,0.0,20.75,82.4,875.2054
2013-10-11 22:30:00,0.042,0.0,0.0,20.72,81.9,875.1917
2013-10-11 22:40:00,0.039,0.0,0.0,20.54,83.7,875.2485
2013-10-11 22:50:00,0.39,0.0,0.0,20.63,81.6,875.3728
2013-10-11 23:00:00,0.328,0.0,0.0,20.64,80.9,875.4647
2013-10-11 23:10:00,0.523,0.007,0.0,20.94,78.37,875.5569
2013-10-11 23:20:00,0.425,0.0,0.015,21.13,80.4,875.4974
2013-10-11 23:30:00,0.053,0.0,0.0,20.78,82.8,875.4554
2013-10-11 23:40:00,0.0,0.0,0.0,20.21,84.6,875.608
2013-10-11 23:50:00,0.0,0.0,0.0,20.22,82.9,875.7152
2013-10-12 00:00:00,0.101,0.0,0.0,20.01,84.5,875.7311
2013-10-12 00:10:00,0.4,0.0,0.0,20.22,83.2,875.8494
2013-10-12 00:20:00,0.326,0.0,0.0,20.19,84.7,875.8434
2013-10-12 00:30:00,0.23,0.0,0.0,20.07,84.9,875.9091
2013-10-12 00:40:00,0.098,0.013,0.024,19.95,86.3,875.9977
2013-10-12 00:50:00,0.165,0.047,0.012,19.9,87.9,876.0219
2013-10-12 01:00:00,0.743,0.278,0.184,20.24,85.6,876.0454
2013-10-12 01:10:00,0.452,0.063,0.042,20.34,85.2,875.9746
2013-10-12 01:20:00,0.401,0.034,0.0,20.36,86.1,876.1198
2013-10-12 01:30:00,0.405,0.064,0.0,20.42,84.2,875.8819
2013-10-12 01:40:00,0.6,0.032,0.0,20.69,83.9,875.946
2013-10-12 01:50:00,0.344,0.0,0.0,20.49,84.6,875.7566
2013-10-12 02:00:00,0.217,0.0,0.0,20.28,84.2,875.7161
2013-10-12 02:10:00,0.401,0.0,0.0,20.42,83.5,875.8187
2013-10-12 02:20:00,0.351,0.0,0.0,20.34,83.9,875.9011
2013-10-12 02:30:00,0.0,0.0,0.0,20.01,87.2,875.7466
2013-10-12 02:40:00,0.085,0.001,0.0,19.84,85.4,875.6844
2013-10-12 02:50:00,0.401,0.036,0.0,20.16,83.9,875.6692
2013-10-12 03:00:00,0.444,0.083,0.047,20.38,82.9,875.5892
2013-10-12 03:10:00,0.401,0.0,0.0,20.31,84.8,875.5463
2013-10-12 03:20:00,0.322,0.0,0.0,20.22,86.5,875.5551
2013-10-12 03:30:00,0.221,0.0,0.0,20.04,87.4,875.3847
2013-10-12 03:40:00,0.401,0.0,0.0,20.23,86.5,875.5597
2013-10-12 03:50:00,0.401,0.0,0.0,20.37,85.4,875.3256
2013-10-12 04:00:00,0.085,0.0,0.0,20.05,88.6,875.0977
2013-10-12 04:10:00,0.312,0.0,0.0,20.01,86.2,875.1213
2013-10-12 04:20:00,0.14,0.0,0.0,19.91,86.6,875.1694
2013-10-12 04:30:00,0.057,0.0,0.0,19.8,86.6,874.9405
2013-10-12 04:40:00,0.0,0.0,0.0,19.34,89.5,875.0329
2013-10-12 04:50:00,0.0,0.0,0.0,19.0,90.7,874.8045
2013-10-12 05:00:00,0.0,0.0,0.0,19.06,90.1,874.9268
2013-10-12 05:10:00,0.211,0.001,0.0,19.07,87.5,875.1483
2013-10-12 05:20:00,0.001,0.0,0.0,19.26,87.9,875.1798
2013-10-12 05:30:00,0.0,0.0,0.0,19.06,89.3,875.2623
2013-10-12 05:40:00,0.0,0.0,0.0,18.84,90.9,875.2867
2013-10-12 05:50:00,0.0,0.0,0.0,18.79,90.9,875.32
2013-10-12 06:00:00,0.0,0.0,0.0,18.73,91.5,875.3358
2013-10-12 06:10:00,0.0,0.001,0.0,18.6,91.4,875.5904
2013-10-12 06:20:00,0.0,0.0,0.0,18.35,92.6,875.638
2013-10-12 06:30:00,0.0,0.001,0.0,18.14,93.6,875.6628
2013-10-12 06:40:00,0.124,0.025,0.003,18.08,93.5,875.7866
2013-10-12 06:50:00,0.401,0.022,0.0,18.5,90.5,876.0727
2013-10-12 07:00:00,0.401,0.0,0.0,18.7,89.1,876.3083
2013-10-12 07:10:00,0.053,0.0,0.0,18.41,90.4,876.1378
2013-10-12 07:20:00,0.0,0.6,0.395,18.11,91.3,875.9827
2013-10-12 07:30:00,0.001,2.964,2.443,18.31,90.2,876.1298
2013-10-12 07:40:00,0.043,6.392,5.302,18.4,90.5,876.2598
2013-10-12 07:50:00,3.307,16.14,13.72,18.35,91.4,876.3504
2013-10-12 08:00:00,19.36,30.92,25.19,18.46,90.7,876.302
2013-10-12 08:10:00,1.203,38.6,33.83,18.68,90.1,876.5874
2013-10-12 08:20:00,1.203,45.62,40.69,19.01,88.8,876.489
2013-10-12 08:30:00,2.036,63.33,55.62,19.16,88.2,876.6124
2013-10-12 08:40:00,1.413,64.01,56.56,19.14,90.2,876.6288
2013-10-12 08:50:00,1.207,65.3,59.05,19.29,89.8,876.9974
2013-10-12 09:00:00,1.627,69.32,68.6,19.46,88.0,877.1605
2013-10-12 09:10:00,1.555,85.9,76.78,19.53,86.6,877.2664
2013-10-12 09:20:00,1.203,95.0,83.8,19.63,85.5,877.4721
2013-10-12 09:30:00,35.89,208.1,167.4,19.92,83.0,877.6909
2013-10-12 09:40:00,4.413,216.1,186.1,20.58,81.1,125.0409
2013-10-12 09:50:00,5.214,205.8,176.8,21.04,77.72,840.8062
2013-10-12 10:00:00,288.6,379.1,183.0,21.58,73.96,877.8166
2013-10-12 10:10:00,181.2,328.8,179.2,22.6,72.02,877.967
2013-10-12 10:20:00,83.7,300.8,195.5,22.14,73.01,878.0492
2013-10-12 10:30:00,38.73,274.3,199.6,21.87,74.53,878.192
2013-10-12 10:40:00,149.1,433.4,259.3,22.67,67.75,878.1394
2013-10-12 10:50:00,610.2,635.0,196.1,23.15,65.91,878.0426
2013-10-12 11:00:00,797.9,713.8,145.8,24.5,61.99,878.0631
2013-10-12 11:10:00,698.2,665.4,138.9,24.6,62.8,878.0538
2013-10-12 11:20:00,282.8,425.0,167.7,24.14,61.85,877.9155
2013-10-12 11:30:00,789.2,863.0,222.6,24.79,63.76,878.0954
2013-10-12 11:40:00,687.2,849.0,256.7,24.67,64.2,878.0703
2013-10-12 11:50:00,693.5,811.0,223.5,24.67,63.72,877.8904
2013-10-12 12:00:00,414.5,561.8,183.5,24.06,66.72,877.7505
2013-10-12 12:10:00,349.4,625.8,280.8,24.22,65.7,877.6707
2013-10-12 12:20:00,830.0,943.0,212.3,24.48,64.41,877.7009
2013-10-12 12:30:00,782.4,909.0,188.9,24.79,61.75,877.442
